customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_account,brand_created_at,brand_reply,brand_response_tweet_id
1000826,356943,Sun Oct 22 06:09:24 +0000 2017,@HPSupport Windows updates are still failing on Stream 8 even after fresh windows 10 pc reset #HPcpIN,1000825,HPSupport,Sun Oct 22 17:27:37 +0000 2017,@356943 direct message by clicking on the link below. Cheers ^Mat 2/2 https://t.co/a2xkfCrUG1,
1000826,356943,Sun Oct 22 06:09:24 +0000 2017,@HPSupport Windows updates are still failing on Stream 8 even after fresh windows 10 pc reset #HPcpIN,1000827,HPSupport,Sun Oct 22 17:27:03 +0000 2017,"@356943 Hey, Thanks for reaching out. I would love to help! Is there any error message that shows up when you try to update? Send us a ..1/2",
1000829,356944,Sun Oct 22 13:28:40 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ljhelp,1000828,HPSupport,Sun Oct 22 17:18:02 +0000 2017,"@356944 Hi, there! Thanks for reaching out, I might be able to help. What seems to be the issue? Let me know! ^Senan",
1000831,356945,Sun Oct 22 14:12:44 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp I cannot tell how to scan with my HP deskjet 3630 all in one printer,1000835,HPSupport,Tue Oct 24 18:49:14 +0000 2017,@356945 Hi Nigel. I did not hear back from you so I will close out this case for now. Please contact me again if you still need any help. ^Maditau,
1000831,356945,Sun Oct 22 14:12:44 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp I cannot tell how to scan with my HP deskjet 3630 all in one printer,1000832,HPSupport,Tue Oct 24 18:49:26 +0000 2017,@356945 Thanks for using our Social Media support – we’d love to hear your feedback #TakeHPSurvey link below: https://t.co/Wha5Lir0xv,
1000831,356945,Sun Oct 22 14:12:44 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp I cannot tell how to scan with my HP deskjet 3630 all in one printer,1000833,HPSupport,Sun Oct 22 17:12:07 +0000 2017,@356945 Hi Nigel. Thanks for the tweet. I could assist. Click https://t.co/ygMRAtfuQ0 and follow instructions listed to scan. 1/2 ^Maditau,
1000831,356945,Sun Oct 22 14:12:44 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp I cannot tell how to scan with my HP deskjet 3630 all in one printer,1000834,HPSupport,Mon Oct 23 18:46:40 +0000 2017,@356945 Hi Nigel. I did not hear back from you yet. Please let me know whether your issue is resolved or you need additional help. ^Maditau,
1000831,356945,Sun Oct 22 14:12:44 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp I cannot tell how to scan with my HP deskjet 3630 all in one printer,1000830,HPSupport,Sun Oct 22 17:12:20 +0000 2017,@356945 Please click to send us the reply as a direct message: https://t.co/N4mKcbyEKG  2/2 ^Maditau,
1000837,356946,Sun Oct 22 13:21:08 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp,1000836,HPSupport,Sun Oct 22 17:10:49 +0000 2017,@356946 Please click to send us the reply as a direct message: https://t.co/N4mKcbyEKG  2/2 ^Maditau,
1000837,356946,Sun Oct 22 13:21:08 +0000 2017,@HPSupport [TYPE YOUR QUESTION HERE] #hppsdr #ijkhelp,1000838,HPSupport,Sun Oct 22 17:10:42 +0000 2017,@356946 Hi Delia. Thanks for the tweet. I could assist. Which printer is it? What seems to be the issue? 1/2 ^Maditau,
1000840,356947,Sun Oct 22 15:52:53 +0000 2017,"@HPSupport [Bought my normal 901 cartridge, but it didn’t fit.] #hpcswus #hpprnt",1000841,HPSupport,Sun Oct 22 17:08:50 +0000 2017,@356947 Hi Romella. Thanks for reaching out. I could assist. Which printer is it? 1/2 ^Maditau,
1000840,356947,Sun Oct 22 15:52:53 +0000 2017,"@HPSupport [Bought my normal 901 cartridge, but it didn’t fit.] #hpcswus #hpprnt",1000839,HPSupport,Sun Oct 22 17:09:04 +0000 2017,@356947 Please click to send us the reply as a direct message: https://t.co/N4mKcbyEKG  2/2 ^Maditau,
1000843,356948,Thu Oct 19 03:10:42 +0000 2017,@HPSupport [Windows 10 Pro - HP7612 printer. No printing or scanning] #hpcswus #hpprnt,1000846,HPSupport,Fri Oct 20 17:01:23 +0000 2017,@356948 I did not hear back from you yet. Please let me know whether your issue is resolved or you need additional help. Cheers ^Mat https://t.co/a2xkfCrUG1,
1000843,356948,Thu Oct 19 03:10:42 +0000 2017,@HPSupport [Windows 10 Pro - HP7612 printer. No printing or scanning] #hpcswus #hpprnt,1000845,HPSupport,Thu Oct 19 16:59:57 +0000 2017,@356948 Please use the link to send us a Direct Message for further assistance https://t.co/N4mKcbyEKG. Thanks! ^Vinod 2/2 https://t.co/a2xkfCrUG1,
1000843,356948,Thu Oct 19 03:10:42 +0000 2017,@HPSupport [Windows 10 Pro - HP7612 printer. No printing or scanning] #hpcswus #hpprnt,1000844,HPSupport,Thu Oct 19 16:59:48 +0000 2017,@356948 Hi Jack. Thanks for tweeting. I'd like to help. Click here https://t.co/AFMxvafyel to download HP print scan doctor to troubleshoot. 1/2,
1000843,356948,Thu Oct 19 03:10:42 +0000 2017,@HPSupport [Windows 10 Pro - HP7612 printer. No printing or scanning] #hpcswus #hpprnt,1000842,HPSupport,Sun Oct 22 17:06:22 +0000 2017,@356948 I did not hear back from you so I will close out this case for now. Please contact me again if you still need any help. ^Senan,
1004217,357690,Sun Oct 22 18:54:37 +0000 2017,@HPSupport Thank you! Just replied to your DM,1004220,HPSupport,Sun Oct 22 19:02:54 +0000 2017,"@357690 Hello, I have responded via private message. Thanks! ^Trinity",
1004218,357691,Sun Oct 22 15:36:18 +0000 2017,@HPSupport @357690 I am still on hold for 2 hours on the phone. After they replaced my monitor on the warranty with this. Tweeting about it doesn't help either https://t.co/P3qujKTQBZ,1004221,HPSupport,Sun Oct 22 19:05:16 +0000 2017,"@357691 Hello, I have responded via private message. Thanks! ^Trinity",
1004219,357690,Sun Oct 22 00:05:25 +0000 2017,".@HPSupport not at all impressed with your phone reps' spiel that I'm a ""valued customer"" yet there is no additional value being offered",1004216,HPSupport,Sun Oct 22 15:10:49 +0000 2017,"@357690 Hi, please click to send us a private message and I will look into this. Thanks! ^Trinity https://t.co/a2xkfCrUG1","1004217,1004218"
1004223,357692,Sat Oct 21 20:49:31 +0000 2017,"@HPSupport I just threw out HP 8500 becuz black ink leaking from right corner, Seems 8600 has same issue, (we have 1), known issue?",1004222,HPSupport,Sun Oct 22 15:03:20 +0000 2017,"@357692 Hi, please click to send us a private message and I will look into this. Thanks! ^Trinity https://t.co/a2xkfCrUG1",
1007599,358437,Sun Oct 22 17:47:46 +0000 2017,@HPSupport PRINTER STOPPED WORKING NO IDEA WHY NEED HELP #hppsdr #ijkhelp,1007600,HPSupport,Sun Oct 22 19:39:19 +0000 2017,"@358437 Hi, Amber! I'm here to help. What's the printer model? Any error on the printer display? Could you please.... 1/2",
1007599,358437,Sun Oct 22 17:47:46 +0000 2017,@HPSupport PRINTER STOPPED WORKING NO IDEA WHY NEED HELP #hppsdr #ijkhelp,1007598,HPSupport,Sun Oct 22 19:39:28 +0000 2017,@358437 ....click the link below and send us a direct message. ^Senan 2/2 https://t.co/a2xkfCrUG1,
1007608,358441,Sun Oct 22 17:05:11 +0000 2017,@HPSupport I attempted Intel WLAN driver 4 windows 10 &amp; I can no longer connect to web. States failed x3 tries,1007607,HPSupport,Sun Oct 22 19:31:03 +0000 2017,@358441 message by clicking on the link below. Cheers ^Mat https://t.co/a2xkfCrUG1,
1007608,358441,Sun Oct 22 17:05:11 +0000 2017,@HPSupport I attempted Intel WLAN driver 4 windows 10 &amp; I can no longer connect to web. States failed x3 tries,1007609,HPSupport,Sun Oct 22 19:30:48 +0000 2017,"@358441 Hey Tina, Thanks for reaching out. I would love to help! Can you let me know the product number of your computer? Send us a direct ..1/2 https://t.co/a2xkfCrUG1",
