customer_tweet_id,customer_author_id,customer_created_at,customer_text,brand_tweet_id,brand_account,brand_created_at,brand_reply,brand_response_tweet_id
1000144,356786,Thu Oct 12 04:46:27 +0000 2017,@JetBlue Is this an automated response? #customerservice,1000143,JetBlue,Thu Oct 12 04:52:11 +0000 2017,"@356786 No, we don't send automated Twitter replies.",
1000146,356786,Thu Oct 12 01:17:38 +0000 2017,@JetBlue Is this unexpected maintenance? It was scheduled weeks in advance. It should be scheduled and not inconvenience your paying customers.,1000145,JetBlue,Thu Oct 12 01:20:06 +0000 2017,@356786 It's an unexpected maintenance delay which would fall under our Customer Bill of Rights. Details can be found here: https://t.co/uaDpLlRy36,1000144
1000149,356786,Thu Oct 12 01:09:56 +0000 2017,@JetBlue what’s up with flight 179. Now we’re on stand by!!! What gives? #southwestnexttine,1000147,JetBlue,Thu Oct 12 01:14:01 +0000 2017,@356786 Hi Stan. Your plane is expected to have maintenance performed on it before it continues on. If we're able to head your way sooner we will.,"1000148,1000146"
1000666,356902,Thu Oct 12 05:08:20 +0000 2017,"Hi @JetBlue, so you are keeping a bunch in Puerto Ricans stranded in NYC for 12+ hours, and your response is: seat down and keep waiting?!?",1000665,JetBlue,Thu Oct 12 05:11:24 +0000 2017,@356902 Was your flight cancelled? Do you need rebooking assistance?,
1001023,356986,Thu Oct 12 05:17:48 +0000 2017,"@JetBlue After a search, ""Oops! Your request has timed out. Please click the button below to start your search again.""",1001024,JetBlue,Thu Oct 12 05:19:48 +0000 2017,"@356986 Several customers have received a similar error recently, and we're looking into it. If you need immediate assistance, please call... 1/2",
1001023,356986,Thu Oct 12 05:17:48 +0000 2017,"@JetBlue After a search, ""Oops! Your request has timed out. Please click the button below to start your search again.""",1001022,JetBlue,Thu Oct 12 05:19:48 +0000 2017,@356986 ...the Mosaic line. Sorry for any inconvenience. 2/2,
1001543,357099,Thu Oct 12 05:25:41 +0000 2017,Jet blue 534 emergency landing at salt lake city Arrive in Boston 7 am - 8 hours late.  No compensation. Will never fly jet blue again!,1001542,JetBlue,Thu Oct 12 05:35:30 +0000 2017,@357099 ...check back with us later and we can let you know more. 2/2,
1001543,357099,Thu Oct 12 05:25:41 +0000 2017,Jet blue 534 emergency landing at salt lake city Arrive in Boston 7 am - 8 hours late.  No compensation. Will never fly jet blue again!,1001544,JetBlue,Thu Oct 12 05:35:29 +0000 2017,@357099 We apologize for the inconvenience you're experiencing. There will definitely be compensation--details will be emailed. You can also... 1/2,
1001638,170427,Sun Oct 22 17:28:26 +0000 2017,@JetBlue Where do I find out about it?? I'm sold!,1001636,JetBlue,Sun Oct 22 17:29:26 +0000 2017,@170427 We'll announce it on our social channels. :),1001637
1001641,170427,Sun Oct 22 17:25:31 +0000 2017,@JetBlue I will! Can I transfer my hundreds of thousands of American miles to you??,1001640,JetBlue,Sun Oct 22 17:27:27 +0000 2017,"@170427 No, but, we do have a status match program that comes around once or twice a year! Keep an eye out for it.",1001638
1001643,170427,Sun Oct 22 17:21:09 +0000 2017,Um @JetBlue is amazing! Why have I not been flying with them before!?!? #veganfriendly #freewifi,1001642,JetBlue,Sun Oct 22 17:24:43 +0000 2017,"@170427 Welcome onboard, Leslie! Come fly with us more often. 🙃",1001641
1001645,357119,Sun Oct 22 17:20:45 +0000 2017,I am whole heartedly disappointed in @JetBlue !!,1001644,JetBlue,Sun Oct 22 17:23:25 +0000 2017,@357119 We're sorry to hear you feel this way. What's going on?,
1001958,357174,Sat Oct 14 12:34:21 +0000 2017,Flight 632 to Boston is now saying closing gate ! https://t.co/3NaFQQ3Rme,1001957,JetBlue,Sat Oct 14 12:39:30 +0000 2017,@357174 F632 is currently scheduled to depart on-time.,
1003236,210160,Sun Oct 22 15:30:18 +0000 2017,@JetBlue Yes,1003238,JetBlue,Sun Oct 22 15:31:34 +0000 2017,"@210160 Thanks, Daniel! We'll pass this on to the app developers so we can make sure it gets fixed!",
1003237,210160,Sun Oct 22 15:01:14 +0000 2017,@JetBlue what is going on with your iPhone app? Constant circular reference to update but won't let me https://t.co/nmzQYJXxE2,1003235,JetBlue,Sun Oct 22 15:02:12 +0000 2017,@210160 Sorry to see you're having trouble! Have you already tried deleting and reinstalling the app?,1003236
1004439,357739,Sat Oct 14 13:07:39 +0000 2017,Flying @JetBlue for work today. Trying to pack brochures - what's the baggage cap and fee if over?,1004438,JetBlue,Sat Oct 14 13:10:51 +0000 2017,@357739 You can check out our baggage policies here:  https://t.co/MH2yxnMoLp,
1004443,357740,Sat Oct 14 12:53:56 +0000 2017,"Hi, @JetBlue. Now would be a good time for those text alerts I signed up for. #LGA",1004441,JetBlue,Sat Oct 14 12:58:02 +0000 2017,"@357740 We're sorry about the inconvenience, Greg. Was there a particular flight number we could look into for you?",1004442
1004447,357174,Sat Oct 14 12:53:15 +0000 2017,@JetBlue @124202 scheduled to depart on time?! https://t.co/Xn8NOA7yTE,1004446,JetBlue,Sat Oct 14 12:57:12 +0000 2017,@357174 @124202 ...options?  2/2 https://t.co/xSmyP7Lfyg,
1004447,357174,Sat Oct 14 12:53:15 +0000 2017,@JetBlue @124202 scheduled to depart on time?! https://t.co/Xn8NOA7yTE,1004448,JetBlue,Sat Oct 14 12:57:12 +0000 2017,@357174 @124202 F632 has boarded and is ready to depart. Could you please DM us your confirmation code so that we can take a look at your rebooking... 1/2,
1005154,354658,Sun Oct 22 15:38:32 +0000 2017,@JetBlue first a trouble with a turbine and now what are they waiting for? Since 5:40 AM and it still 11:37 and they haven’t departed (1010),1005152,JetBlue,Sun Oct 22 15:43:54 +0000 2017,"@354658 Sorry about the delay, we're currently planning to depart at 12:00.",1005153
1007200,358342,Sat Oct 14 13:23:08 +0000 2017,@JetBlue That’s obviously not going to happen. The terminal is still closed. What usually happens is these circumstances. Will flights be cancelled?,1007199,JetBlue,Sat Oct 14 13:24:58 +0000 2017,"@358342 If you'd like to rebook, please reach out to us at 1-800-JETBLUE (538-2583) and we can help!",
1007200,358342,Sat Oct 14 13:23:08 +0000 2017,@JetBlue That’s obviously not going to happen. The terminal is still closed. What usually happens is these circumstances. Will flights be cancelled?,1007201,JetBlue,Sat Oct 14 13:24:33 +0000 2017,"@358342 We do our best not to cancel flights, but as you can imagine the situation is fluid and we're doing our best to keep everyone updated.",
